longitude,latitude,housing_median_age,median_house_value,bedrooms_per_room,population_per_household,<1h ocean,log_total_bedrooms,log_population,log_households,log_median_income,inland,near ocean,island,rooms_per_household,log_total_rooms
-1.3427766134556118,1.0384775281191714,1.8561365563501628,expensive,-0.2559542878538527,-0.07769783521277383,-0.8911341520065492,0.028223389351924564,-0.28653757843827904,5.998936561946683,1.4358223482690877,0,0,0,5.477611940298507,7.697575346802343
-1.3427766134556118,1.0384775281191714,1.8561365563501628,moderate,0.013472221834675288,-0.09836356275703656,-0.8911341520065492,0.7870893397412295,0.3953147833800848,6.5998704992128365,1.4517309164040648,0,0,0,4.772479564032698,8.161660452056282
-1.3427766134556118,1.0384775281191714,1.8561365563501628,moderate,-0.3603024327765525,-0.06975715924930694,-0.8911341520065492,0.14988216653035197,-0.03171076438367905,6.150602768446279,1.404870746692826,0,0,0,5.322649572649572,7.820840879907344
-1.3427766134556118,1.0337957758423402,1.8561365563501628,moderate,0.9292397057062088,-0.1047459413928364,-0.8911341520065492,-1.1028451451273118,-1.6014721191883554,5.1647859739235145,1.3011721077030556,0,0,0,4.0,6.546785410760524
-1.3427766134556118,1.0384775281191714,1.8561365563501628,moderate,0.35338866146934445,-0.10743415415794912,-0.8911341520065492,0.5338404331895923,0.10234374140882833,6.431331081933479,1.0704528402075364,0,0,0,4.262903225806451,7.880048200971577
-1.3427766134556118,1.0384775281191714,1.6972242489546359,cheap,0.5959473419589901,-0.041450181968234835,-0.8911341520065492,-0.5614389330132824,-0.6482738301256213,5.579729825986222,1.1394342831883648,0,0,0,4.242424242424242,7.02197642307216
-1.3477677997107058,1.0384775281191714,1.8561365563501628,moderate,-0.571565338783547,-0.06497992934122783,-0.8911341520065492,-0.28037897804515394,-0.4732428679004456,5.805134968916488,1.328400382700988,0,0,0,5.9395770392749245,7.584264818389059
-1.3477677997107058,1.0384775281191714,1.8561365563501628,moderate,0.380167750512707,-0.08973973140289815,-0.8911341520065492,-0.5135802870147705,-0.7471364740597121,5.717027701406222,1.137897102331012,0,0,0,4.052805280528053,7.113956109566034
-1.3427766134556118,1.0337957758423402,1.6972242489546359,moderate,-0.16212529256716346,-0.06815745089372112,-0.8911341520065492,0.0934262928265127,-0.1722108336217319,6.040254711277414,1.0956412127231556,0,0,0,5.343675417661098,7.7142311448490855
-1.3477677997107058,1.0337957758423402,1.8561365563501628,moderate,-0.23792197913838725,-0.05406909017539659,-0.8911341520065492,-0.4902580335132747,-0.6619640849154073,5.62040086571715,1.2818500922464173,0,0,0,5.465454545454546,7.315883504509785
-1.3477677997107058,1.0384775281191714,0.9026627119770005,cheap,0.4783668190107047,-0.058424498565583516,-0.8911341520065492,-1.1542082790612995,-1.3709508756090916,5.117993812416755,0.85772898087589,0,0,0,4.524096385542169,6.62273632394984
-1.3477677997107058,1.0384775281191714,1.0615750193725275,moderate,0.1551449406045903,-0.051261433919316285,-0.8911341520065492,-0.20309759729182555,-0.2585008527649692,5.905361848054571,0.9982393145213225,0,0,0,4.478142076502732,7.402451520818244
-1.3477677997107058,1.0337957758423402,1.8561365563501628,cheap,0.12707309168505956,-0.09120158645684288,-0.8911341520065492,0.33236761887813293,-0.13837108255685557,6.171700597410915,1.0024684281152074,0,0,0,5.096234309623431,7.798523053625206
-1.3477677997107058,1.0337957758423402,1.8561365563501628,cheap,-0.21685742813380318,-0.0429460472096885,-0.8911341520065492,-0.32070185936779555,-0.37429689965464075,5.786897381366708,1.1570698582396783,0,0,0,5.193846153846154,7.4318919168078
-1.3477677997107058,1.0337957758423402,1.8561365563501628,cheap,-0.26516137497899905,-0.06612416967571563,-0.8911341520065492,0.037728422352188914,-0.15045649710030426,6.0473721790462776,1.2809338454620642,0,0,0,5.270142180094787,7.707512194600341
-1.352758985965807,1.0384775281191714,0.982118865674764,cheap,0.24694092084712782,-0.03916692393784297,-0.8911341520065492,-1.707501721246592,-1.7160919151015825,4.787491742782046,1.2248924545784394,0,0,0,4.495798319327731,6.284134161070802
-1.352758985965807,1.0384775281191714,1.6177680952568723,cheap,0.032722819665608444,-0.05111724166934614,-0.8911341520065492,-0.7657267807080086,-0.8357734078187131,5.480638923341991,1.2411818801082075,0,0,0,4.7280334728033475,7.030857476116121
-1.352758985965807,1.0384775281191714,1.8561365563501628,cheap,0.1228898058035551,-0.028387744336456532,-0.8911341520065492,-0.013737120175841886,-0.0267761273437838,5.986452005284438,1.0324724861635646,0,0,0,4.7808564231738035,7.549082710812286
-1.352758985965807,1.0337957758423402,1.6972242489546359,cheap,0.34509995575477365,-0.06542763424787344,-0.8911341520065492,0.20132111948563622,0.00847369275139075,6.161207321695077,0.9716875950944428,0,0,0,4.40169133192389,7.641564441260972
-1.352758985965807,1.0337957758423402,1.8561365563501628,cheap,0.08712334310329112,-0.05028553537451723,-0.8911341520065492,-1.346374932705104,-1.4181407407368476,5.049856007249537,0.9886113934537812,0,0,0,4.703225806451613,6.593044534142437
-1.352758985965807,1.0337957758423402,1.6177680952568723,cheap,0.2989270026573091,-0.0758311783175943,-0.8911341520065492,0.06894818730819027,-0.35848464480980846,5.937536205082426,1.0741146570677094,0,0,0,5.068783068783069,7.558516743045645
-1.352758985965807,1.0337957758423402,1.8561365563501628,cheap,0.1473619464564187,-0.04064385402845119,-0.8911341520065492,0.170114163725528,0.052158920141658995,6.091309882077698,1.0856958967348829,0,0,0,4.882086167800454,7.675081857716334
-1.3477677997107058,1.0337957758423402,1.5383119415591087,cheap,-0.015248428155023436,-0.0007672399620724424,-0.8911341520065492,-0.05363345001018159,-0.12374457717794675,5.817111159963204,1.0285116609886207,0,0,0,5.737313432835821,7.56164174558878
-1.3477677997107058,1.0291140235655054,1.6177680952568723,cheap,0.11270717670662966,-0.07499115440389499,-0.8911341520065492,-0.20686080194751394,-0.5416524664724807,5.799092654460526,0.8649974374866045,0,0,0,5.0303951367781155,7.412160334945205
-1.3477677997107058,1.0291140235655054,1.7766804026523992,cheap,0.024376406620029226,-0.06967425195966517,-0.8911341520065492,0.4141071375023314,0.15289960819785128,6.285998094508865,1.3164886593759129,0,0,0,4.972014925373134,7.888334500738654
-1.3477677997107058,1.0291140235655054,1.6177680952568723,cheap,0.2805391576238623,-0.08776813983845291,-0.8911341520065492,-0.5663171633186159,-0.9210525087867333,5.579729825986222,0.9107152175409694,0,0,0,4.6022727272727275,7.103322062526113
-1.3477677997107058,1.0291140235655054,1.5383119415591087,cheap,0.40572578265306397,-0.041557449124025043,-0.8911341520065492,0.021850212830769437,-0.17632884794716464,5.926926025970411,0.7406031217162407,0,0,0,4.807486631016043,7.4949862339505335
-1.352758985965807,1.0291140235655054,1.8561365563501628,cheap,0.6791472624663892,-0.0803889048005725,-0.8911341520065492,-0.11925514831708386,-0.30002286975247405,6.0014148779611505,0.8797512210832069,0,0,0,3.7493796526054592,7.321188556739478
-1.3427766134556118,1.0291140235655054,1.8561365563501628,moderate,0.16392332269331394,-0.08096261158934664,-0.8911341520065492,-0.3496441353619337,-0.6639311487657186,5.736572297479192,1.4996230464268938,0,0,0,4.757281553398058,7.293697720601438
-1.3427766134556118,1.0291140235655054,1.8561365563501628,moderate,1.2291933130414907,-0.10516095431972135,-0.8911341520065492,0.7174079666302354,0.27557118798756786,6.546785410760524,1.2780964906419041,0,0,0,3.4942528735632186,7.796880342783522
-1.3427766134556118,1.0291140235655054,1.8561365563501628,moderate,0.5802086657852878,-0.06506019892626029,-0.8911341520065492,-0.02030709385077968,-0.23389669041540284,5.981414211254481,1.1306921821315212,0,0,0,4.215189873417722,7.418180822726788
-1.3427766134556118,1.0291140235655054,1.7766804026523992,cheap,1.8156963259266647,-0.09573899417642612,-0.8911341520065492,-0.4313990717023949,-1.0533657461168373,5.521460917862246,0.8264535478681704,0,0,0,3.7590361445783134,6.842683282238422
-1.3427766134556118,1.0337957758423402,1.6177680952568723,cheap,1.0654070637819164,-0.060293445668717235,-0.8911341520065492,-1.025798664902384,-1.2058276728668877,5.247024072160486,0.7055697005585024,0,0,0,3.7724867724867726,6.570882962339584
-1.3427766134556118,1.0337957758423402,1.8561365563501628,moderate,-0.01781690774986073,-0.06856016780828374,-0.8911341520065492,-1.025798664902384,-1.1912383021878896,5.293304824724492,1.602272300649189,0,0,0,4.797979797979798,6.85751406254539
-1.3427766134556118,1.0291140235655054,1.8561365563501628,moderate,0.026500606336584073,-0.07802593103175187,-0.8911341520065492,-0.4313990717023949,-0.7222516738614576,5.680172609017068,1.3894144884561344,0,0,0,4.941780821917808,7.275172319452771
-1.3427766134556118,1.0291140235655054,1.8561365563501628,moderate,0.6104246371157064,-0.11468017752748509,-0.8911341520065492,-0.017018205600096915,-0.6080120194205749,5.948034989180646,1.3020428086722995,0,0,0,4.335078534031414,7.4127640174265625
-1.3427766134556118,1.0291140235655054,1.6972242489546359,cheap,1.1100407204199116,-0.10055212655273608,-0.8911341520065492,-0.3834801192890633,-0.8158149815095548,5.720311776607412,1.1072416153661642,0,0,0,3.700657894736842,7.026426808699636
-1.3477677997107058,1.0244322712886742,1.1410311730702911,cheap,1.4718740172452158,-0.08329649857881528,-0.8911341520065492,-0.4269735419815226,-0.9499015370275657,5.537334267018537,1.0060583070575018,0,0,0,3.9802371541501977,6.915723448631314
-1.3427766134556118,1.0244322712886742,0.9026627119770005,moderate,1.512776595513751,-0.04110370905503243,-0.8911341520065492,-1.0743291481050883,-1.3253456253730582,5.081404364984463,0.6681370175557776,0,0,0,3.9,6.437751649736401
-1.3477677997107058,1.0244322712886742,0.9026627119770005,cheap,2.7987271909670066,-0.10418001467435697,-0.8911341520065492,-0.1733550131757769,-0.6424485573599852,5.8664680569332965,1.0206507471983979,0,0,0,2.6875,6.853299093186078
-1.3477677997107058,1.0244322712886742,-0.6070042082805065,moderate,4.4719456415020655,-0.13408110170415474,-0.8911341520065492,0.08734726388416501,-0.5762712279922436,6.0844994130751715,0.6532622468610304,0,0,0,2.045662100456621,6.799055862058796
-1.3477677997107058,1.0244322712886742,1.1410311730702911,cheap,0.46464522667314284,-0.04465370108034825,-0.8911341520065492,0.09645581617955859,-0.0782266678611971,6.0112671744041615,0.9180891138155344,0,0,0,4.58968058968059,7.533158807455563
-1.3477677997107058,1.0244322712886742,0.982118865674764,cheap,0.7820984278969303,-0.03368189454590693,-0.8911341520065492,0.9611590578669009,0.7541006020228028,6.580639137284949,0.7470670225493757,0,0,0,4.473611111111111,8.07775756373692
-1.3477677997107058,1.0244322712886742,1.8561365563501628,cheap,1.0109173081087186,-0.015949775556536837,-0.8911341520065492,0.09645581617955859,0.04516958730260529,5.993961427306569,0.8098184873636383,0,0,0,4.075,7.396948602621014
-1.352758985965807,1.0244322712886742,1.8561365563501628,cheap,-0.1983105303321669,-0.005976427136943128,-0.8911341520065492,-0.8174866334052487,-0.6405123384273375,5.455321115357702,0.9592735900460094,0,0,0,5.021459227467811,7.065613363597717
-1.352758985965807,1.0244322712886742,1.8561365563501628,cheap,0.6643674355078526,-0.04356549028041802,-0.8911341520065492,-0.7713831356589188,-0.9068545674744194,5.3981627015177525,0.8801660211555224,0,0,0,4.295454545454546,6.852242569051878
-1.352758985965807,1.0244322712886742,1.8561365563501628,cheap,0.28873117393038106,-0.06442399045796236,-0.8911341520065492,-0.5373025986217789,-0.802670452944371,5.560681631015528,0.9185681366181956,0,0,0,4.77992277992278,7.122059881629142
-1.352758985965807,1.0244322712886742,1.8561365563501628,cheap,0.17148543991180104,-0.00838130046827661,-0.8911341520065492,-0.32890946124785814,-0.5892512605063037,5.501258210544727,0.5972968549031111,0,0,0,6.102459016393443,7.306531398939505
-1.352758985965807,1.0244322712886742,1.8561365563501628,cheap,0.4913588182803319,0.044505812786359684,-0.8911341520065492,-0.30443135572953695,-0.06170110549993565,5.720311776607412,0.7962000356160274,0,0,0,4.5625,7.23561914106675
-1.357750172220908,1.0244322712886742,-2.1166711285380138,cheap,0.8943975221733967,-0.13686939811943835,-0.8911341520065492,-3.1403928851472815,-3.357103799330895,4.060443010546419,1.270462545594769,0,0,0,2.7719298245614037,5.0689042022202315
-1.357750172220908,1.0291140235655054,1.8561365563501628,cheap,-0.39187767681971114,-0.010407067082544453,-0.8911341520065492,-0.9658047199686048,-0.9596556712363045,5.236441962829949,1.479989601247184,0,0,0,5.994652406417113,7.022868086082641
-1.357750172220908,1.0244322712886742,1.6177680952568723,cheap,0.01564358556308025,0.06436280429262285,-0.8911341520065492,-3.670062306669331,-3.4765880318645896,3.1780538303479458,1.962668932870268,0,0,0,5.869565217391305,4.912654885736052
-1.357750172220908,1.019750519011843,1.6972242489546359,cheap,0.5548952858296726,0.0018783633635672304,-0.8911341520065492,-1.1100669728050885,-1.4813268939528914,4.812184355372417,0.6424326660154439,0,0,0,6.229508196721311,6.634633357861686
-1.362741358476002,1.019750519011843,1.8561365563501628,cheap,-0.3090760915324374,0.01984146128685838,-0.8911341520065492,-0.805815873363433,-1.0429175611258814,5.075173815233827,0.7843580606133295,0,0,0,7.69811320754717,7.110696122978827
-1.362741358476002,1.019750519011843,1.5383119415591087,cheap,0.09215069177939313,-0.011870416913114227,-0.8911341520065492,-1.1692407842149672,-1.4284697437550817,4.897839799950911,1.2792101385102164,0,0,0,6.225563909774436,6.720220155135295
-1.362741358476002,1.019750519011843,1.8561365563501628,cheap,-0.10518926024965304,0.015337050307108968,-0.8911341520065492,-0.9789136034971458,-0.8424919244912344,5.236441962829949,0.7732052727305244,0,0,0,5.401069518716578,6.918695219020472
-1.362741358476002,1.019750519011843,1.5383119415591087,cheap,0.452194609327462,-0.06712476956293022,-0.8911341520065492,-0.2528365656162039,-0.48182317028929583,5.808142489980444,0.5908929465211888,0,0,0,4.382530120481928,7.283448228756631
-1.357750172220908,1.0150687667350085,1.8561365563501628,cheap,0.3646248017249483,0.026601415140459366,-0.8911341520065492,-0.7657267807080086,-1.1205533969093964,4.997212273764115,1.2835415535450607,0,0,0,6.98639455782313,6.93537044601511
-1.362741358476002,1.019750519011843,1.8561365563501628,cheap,-0.356096728974766,0.02607423097450098,-0.8911341520065492,-1.8731840081038362,-1.913419930347852,4.418840607796598,1.0478802402613363,0,0,0,6.975609756097561,6.35088571671474
-1.357750172220908,1.019750519011843,1.3793996341635817,cheap,0.2471147864667056,-0.008378717146148497,-0.8911341520065492,0.5729839006063752,0.6564248094309165,6.416732282512326,0.6831978497062772,0,0,0,4.584288052373159,7.938088726896952
-1.357750172220908,1.019750519011843,-0.2097234397916889,cheap,-0.24333913890705974,0.0015365817095687633,-0.8911341520065492,-1.4168603447086185,-1.4284697437550817,4.852030263919617,1.019533005640862,0,0,0,6.047244094488189,6.645090969505644
-1.357750172220908,1.019750519011843,1.3793996341635817,cheap,1.5916609386642044,-0.09335331216528042,-0.8911341520065492,-0.49489112614667213,-0.8928035040504677,5.627621113690637,0.5473118323364007,0,0,0,3.375451263537906,6.841615476477592
-1.357750172220908,1.019750519011843,1.6177680952568723,cheap,0.42778307411804123,0.05907495079858326,-0.8911341520065492,-1.0122399596565477,-0.9450506127598093,5.030437921392435,1.0116009116784799,0,0,0,5.552631578947368,6.739336627357174
-1.357750172220908,1.019750519011843,1.3793996341635817,cheap,1.8320703654084438,-0.048067033092551684,-0.8911341520065492,-6.14802418705238,-5.543134675264101,2.0794415416798357,0.40539843921917673,0,0,0,1.7142857142857142,2.5649493574615367
-1.357750172220908,1.019750519011843,-0.6864603619782701,cheap,-0.32153743345013125,-0.08571151391916669,-0.8911341520065492,-1.3378115811490923,-1.8366075303890386,4.897839799950911,1.2478939913838643,0,0,0,6.2781954887218046,6.728628613084702
-1.352758985965807,1.019750519011843,-0.9248288230715607,moderate,2.4474271539524604,-0.12852741107100793,-0.8911341520065492,0.11449490051286394,-0.5273360509136779,6.0867747269123065,0.6544583259448336,0,0,0,2.8177676537585423,7.121252453244542
-1.352758985965807,1.019750519011843,0.5848380971859464,cheap,-0.320806776283706,-0.06184877025478153,-0.8911341520065492,0.3849395848789061,0.12895534891663288,6.234410725718371,1.2373302079799324,0,0,0,5.724950884086444,7.977625098784593
-1.352758985965807,1.019750519011843,-0.7659165156760336,cheap,-0.19109347233357002,0.03971063545698468,-0.8911341520065492,-0.7713831356589188,-0.6023565330350379,5.337538079701318,0.7472091386584758,0,0,0,5.830917874396135,7.0967213784947605
-1.357750172220908,1.019750519011843,-0.44809190088497947,cheap,0.00816188500139635,0.016601284502613185,-0.8911341520065492,-0.17703804293607642,-0.08720903546603942,5.786897381366708,0.5892300671401723,0,0,0,5.369230769230769,7.465082736399547
-1.352758985965807,1.0150687667350085,0.7437504045814735,cheap,0.6669281875471085,-0.08196574796098491,-0.8911341520065492,-1.2153442819612985,-1.605403402254795,5.049856007249537,1.102405086906806,0,0,0,4.412903225806452,6.529418838262226
-1.352758985965807,1.019750519011843,-0.9248288230715607,moderate,1.5169232678500457,-0.09275795553250632,-0.8911341520065492,-0.5325254717383932,-0.8313127885346612,5.66988092298052,0.9162907318741551,0,0,0,3.1972318339100347,6.829793737512425
-1.3477677997107058,1.019750519011843,1.8561365563501628,cheap,0.8103303017454269,0.018987198379856244,-0.8911341520065492,-2.782393236112586,-2.4592157349703987,4.04305126783455,0.7732052727305244,0,0,0,3.75,5.351858133476067
-1.352758985965807,1.019750519011843,1.8561365563501628,cheap,1.095816496004211,-0.07431166008794157,-0.8911341520065492,-2.032935657751453,-2.3391876867484434,4.477336814478207,0.9245763114609278,0,0,0,3.9080459770114944,5.831882477283517
-1.352758985965807,1.019750519011843,1.8561365563501628,cheap,3.2349777067074057,-0.0807233866830842,-0.8911341520065492,-1.3124351470135198,-1.5975521818319645,5.049856007249537,0.5919446750507826,0,0,0,2.490322580645161,5.958424693029782
-1.352758985965807,1.019750519011843,0.5053819434881829,cheap,-0.3019436916092502,-0.029591766159780816,-0.8911341520065492,-1.1542082790612995,-1.1912383021878896,5.135798437050262,1.0327573458720853,0,0,0,5.609467455621302,6.855408798609928
-1.352758985965807,1.019750519011843,1.8561365563501628,cheap,-0.44140041014186593,0.01998890038847418,-0.8911341520065492,-1.5007027936833603,-1.4813268939528914,4.7535901911063645,1.2262136332618314,0,0,0,6.721739130434782,6.651571873589727
-1.3477677997107058,1.019750519011843,0.9026627119770005,cheap,4.577996786502802,-0.1481868734448758,-0.8911341520065492,0.08124139587493849,-0.8928035040504677,5.942799375126701,0.6815805441884799,0,0,0,2.3157894736842106,6.78105762593618
-1.3477677997107058,1.019750519011843,-1.4810218989559054,moderate,2.818779341174443,-0.13634728935272888,-0.8911341520065492,-0.27641060557299196,-0.9793766325777324,5.802118375377063,0.5653138090500605,0,0,0,2.6515151515151514,6.775366090936392
-1.3477677997107058,1.0150687667350085,-1.4810218989559054,cheap,2.8538104290714617,0.01294746812888987,-0.8911341520065492,-3.172186856820119,-2.9735251112025223,3.6888794541139363,0.6791496709160917,0,0,0,2.6923076923076925,4.663439094112067
-1.3477677997107058,1.0150687667350085,1.8561365563501628,very expensive,1.5243173341846439,0.1529136136374168,-0.8911341520065492,-2.330994313156181,-1.4147151213895233,4.454347296253507,0.807992572228986,0,0,0,2.929411764705882,5.521460917862246
-1.3477677997107058,1.0150687667350085,-1.0042849767693243,moderate,2.767466198339375,-0.08287177939017214,-0.8911341520065492,-0.11219912863522553,-0.46132078325833537,5.8944028342648505,1.1294001088204275,0,0,0,2.74585635359116,6.902742737158593
-1.352758985965807,1.0150687667350085,1.8561365563501628,cheap,2.925094619559579,0.6934371023505798,-0.8911341520065492,-2.1817863755009146,-0.2955128799378672,4.48863636973214,0.6242257350935235,0,0,0,2.4431818181818183,5.375278407684165
-1.352758985965807,1.0150687667350085,1.8561365563501628,moderate,1.6724234804610978,0.2452320185967138,-0.8911341520065492,-3.580807025510361,-2.4014088258199915,3.5553480614894135,0.5596157879354227,0,0,0,2.823529411764706,4.574710978503383
-1.3477677997107058,1.0103870144581772,-0.13026728609392535,moderate,1.7642771858289075,-0.06674065163810257,-0.8911341520065492,-0.28037897804515394,-0.6080120194205749,5.713732805509369,1.2907191461968615,0,0,0,3.493377483443709,6.962243464266207
-1.3477677997107058,1.0150687667350085,0.8232065582792369,moderate,2.290810802155105,-0.022059725613218808,-0.8911341520065492,0.5272074379439713,0.22537118946413912,6.148468295917647,1.046511650922738,0,0,0,3.6723768736616704,7.447751280047908
-1.3427766134556118,1.0150687667350085,0.5848380971859464,cheap,3.847174150189512,-0.15186982850015096,-0.8911341520065492,2.4344109308572537,1.5299509475903188,7.751045117971802,1.101807179564629,0,0,0,2.294016358157555,8.58110651715989
-1.3427766134556118,1.0244322712886742,0.18755732869712877,moderate,1.1618035481882534,-0.12854376739685497,-0.8911341520065492,1.5759000950149895,0.8144172741088468,7.074116816197362,1.3440390482227769,0,0,0,3.8949152542372882,8.433159195806228
-1.3427766134556118,1.019750519011843,0.0286450213016017,cheap,1.6185724416579632,-0.08192479099577937,-0.8911341520065492,-1.8985604422394087,-2.3257394843009944,4.5217885770490405,1.1006768227169887,0,0,0,3.681318681318681,5.817111159963204
-1.3427766134556118,1.0244322712886742,-0.527548054582743,moderate,2.0096677691956057,-0.13975045571870195,-0.8911341520065492,1.5110694868565084,0.7984140568608459,7.1316985104669115,0.7968312918368271,0,0,0,2.9456,8.211482916445066
-1.3427766134556118,1.0244322712886742,0.66429425088371,moderate,1.3005292918265277,-0.11507214058585899,-0.8911341520065492,1.293523395343343,0.6675490104428082,6.8885724595653635,1.2838185695306543,0,0,0,3.7071428571428573,8.198089248956116
-1.3377854272005107,1.019750519011843,0.0286450213016017,expensive,1.377817373187128,-0.11818306393434592,-0.8911341520065492,1.6594982233711948,0.9743232919302748,7.1316985104669115,1.2502455166566147,0,0,0,3.7248,8.446126742982377
-1.3377854272005107,1.019750519011843,-0.05081113239616183,expensive,0.9548099077163767,-0.130806646255155,-0.8911341520065492,1.8328833850465487,1.1189612141382326,7.311886164077165,1.4392899557718344,0,0,0,3.8784235136940546,8.66681936537205
-1.3377854272005107,1.019750519011843,0.8232065582792369,moderate,1.0663635261293676,-0.13137957799889033,-0.8911341520065492,-0.7770627200587745,-1.4388778969933924,5.43372200355424,1.4170660197866443,0,0,0,3.745614035087719,6.75110146893676
-1.3377854272005107,1.019750519011843,1.8561365563501628,expensive,1.7087977823214904,-0.15507556779516216,-0.8911341520065492,0.6900986504782393,-0.3090880247673186,6.419994928147142,1.2752231258541027,0,0,0,3.5154975530179446,7.6760099320288875
-1.3427766134556118,1.019750519011843,0.42592578979041934,expensive,1.7198199240760226,-0.15093138221976457,-0.8911341520065492,2.0779705513620668,1.1841204248466546,7.489970898834801,1.3456286043938757,0,0,0,3.281721632196758,8.677950570294351
-1.3327942409454097,1.0244322712886742,1.8561365563501628,expensive,-0.991426033183194,-0.029689833042106158,-0.8911341520065492,-0.8773651137714276,-0.6937841603887838,5.501258210544727,1.7801253883296873,0,0,0,6.184426229508197,7.31986492980897
-1.3327942409454097,1.019750519011843,1.8561365563501628,expensive,0.369559909029989,-0.14594871601111392,-0.8911341520065492,0.1729804380315785,-0.6251211555937674,6.124683390894205,1.4522459459125934,0,0,0,4.442982456140351,7.614312146452
-1.3377854272005107,1.019750519011843,1.8561365563501628,expensive,0.7336126177843816,-0.13913497463291277,-0.8911341520065492,0.10850797835954057,-0.6698494908147142,6.0473721790462776,1.427700185178509,0,0,0,4.165876777251185,7.472500744737558
-1.3327942409454097,1.0244322712886742,1.8561365563501628,expensive,0.02986295636192716,-0.10201309860967216,-0.8911341520065492,0.7852514964705892,0.3400560163387679,6.577861357721047,1.589235205116581,0,0,0,4.848189415041783,8.155362120328135
-1.3377854272005107,1.0244322712886742,-0.05081113239616183,moderate,0.6501954341110973,-0.11317039332511403,-0.8911341520065492,0.9643940929271156,0.4096785111727353,6.688354713946762,1.5905200935794552,0,0,0,4.160847880299252,8.11312710422178
-1.3377854272005107,1.0244322712886742,1.8561365563501628,expensive,-0.16620637426957746,-0.08634102028750475,-0.8911341520065492,-0.5325254717383932,-0.9694803603742339,5.537334267018537,1.8069271889089857,0,0,0,5.628458498023716,7.261927092702751
-1.3377854272005107,1.0244322712886742,0.2670134823948923,moderate,1.1413429661088195,-0.12550795795425784,-0.8911341520065492,1.3099800647189572,0.6437062505276453,6.930494765951626,1.292780067745746,0,0,0,3.7270058708414875,8.245384468120747
-1.3377854272005107,1.0244322712886742,-0.2097234397916889,expensive,1.3533313358315564,-0.15727968947211105,-0.8911341520065492,1.4281108377962828,0.6001710820978329,7.1049654482698426,1.392102461402867,0,0,0,3.2530813475760065,8.283999304248526
-1.3377854272005107,1.0291140235655054,1.8561365563501628,moderate,0.3291320141869604,-0.12145201088894422,-0.8911341520065492,0.3775505547052687,-0.24397389769847372,6.253828811575473,1.4227227177334423,0,0,0,4.578034682080925,7.773594467360194
-1.3377854272005107,1.0291140235655054,0.5053819434881829,moderate,0.7900601950887519,-0.14164472105331644,-0.8911341520065492,0.009015068660684777,-0.6917734163483701,6.0473721790462776,1.4978804575719085,0,0,0,3.822274881516588,7.3864708488298945
-1.3377854272005107,1.0291140235655054,1.8561365563501628,moderate,0.16245603151031598,-0.11896762148526432,-0.8911341520065492,-0.5420962840369942,-1.0095055725615738,5.676753802268282,1.4213960257052396,0,0,0,4.3951890034364265,7.154615356913663
