longitude,latitude,housing_median_age,median_house_value,bedrooms_per_room,population_per_household,rooms_per_household,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,<1h ocean,inland,near ocean,island
-1.3427766134556118,1.0384775281191714,1.8561365563501628,-0.4129777075827499,0.35338866146934445,-0.10743415415794912,-0.47130756445575456,0.33423246644429483,0.5338404331895923,0.10234374140882833,0.6145646102425891,-1.2449688432941888,0,0,0,0
-1.3427766134556118,1.0384775281191714,1.6972242489546359,-0.5793618449220371,0.5959473419589901,-0.041450181968234835,-0.479584666432124,-0.809876780854951,-0.5614389330132824,-0.6482738301256213,-0.5572448732474963,-1.052647162016928,0,0,0,0
-1.3477677997107058,1.0384775281191714,1.8561365563501628,-0.47103883884177195,-0.571565338783547,-0.06497992934122783,0.20636280014071587,-0.06015004551588478,-0.28037897804515394,-0.4732428679004456,-0.24708576736486848,-0.5258057914649341,0,0,0,0
-1.3477677997107058,1.0384775281191714,1.8561365563501628,-0.44504131738250835,0.380167750512707,-0.08973973140289815,-0.5562239924658345,-0.6872357470955783,-0.5135802870147705,-0.7471364740597121,-0.3683220042913701,-1.0569328538514038,0,0,0,0
-1.3427766134556118,1.0337957758423402,1.6972242489546359,-0.41731062782596046,-0.16212529256716346,-0.06815745089372112,-0.0344859958139918,0.11314044109636598,0.0934262928265127,-0.1722108336217319,0.07644069755070482,-1.1747431428519963,0,0,0,0
-1.3477677997107058,1.0337957758423402,1.8561365563501628,-0.3809140977829914,-0.23792197913838725,-0.05406909017539659,0.0147341358950538,-0.41799603336935254,-0.4902580335132747,-0.6619640849154073,-0.501281228610675,-0.6555889583183153,0,0,0,0
-1.3477677997107058,1.0384775281191714,0.9026627119770005,-0.514368041273878,0.4783668190107047,-0.058424498565583516,-0.36573970601699923,-1.342203214450879,-1.1542082790612995,-1.3709508756090916,-1.192596965310543,-1.838047336677112,0,0,0,0
-1.3477677997107058,1.0384775281191714,1.0615750193725275,-0.40777820329089715,0.1551449406045903,-0.051261433919316285,-0.3843133087722733,-0.30257064527266003,-0.20309759729182555,-0.2585008527649692,-0.10917285723889558,-1.4463016376051336,0,0,0,0
-1.3477677997107058,1.0337957758423402,1.8561365563501628,-0.8055402816176307,0.12707309168505956,-0.09120158645684288,-0.1344956128027368,0.22553098322484572,0.33236761887813293,-0.13837108255685557,0.25731118695089206,-1.4345107819555278,0,0,0,0
-1.3477677997107058,1.0337957758423402,1.8561365563501628,-0.9285952165248119,-0.21685742813380318,-0.0429460472096885,-0.09504330339587157,-0.2633163192787909,-0.32070185936779555,-0.37429689965464075,-0.27218081965320967,-1.0034788161894483,0,0,0,0
-1.3477677997107058,1.0337957758423402,1.8561365563501628,-0.6434890645215541,-0.26516137497899905,-0.06612416967571563,-0.06420632394891784,0.10418173471570515,0.037728422352188914,-0.15045649710030426,0.0862343846451565,-0.6581434731909694,0,0,0,0
-1.352758985965807,1.0384775281191714,0.982118865674764,-0.8610016607307265,0.24694092084712782,-0.03916692393784297,-0.37717708918292514,-1.7936781093061713,-1.707501721246592,-1.7160919151015825,-1.6473702019707759,-0.8143880231759608,0,0,0,0
-1.352758985965807,1.0384775281191714,1.6177680952568723,-0.9797236753946971,0.032722819665608444,-0.05111724166934614,-0.28331334546382075,-0.7980352366216411,-0.7657267807080086,-0.8357734078187131,-0.6935946715071809,-0.7689727698911547,0,0,0,0
-1.352758985965807,1.0384775281191714,1.8561365563501628,-0.8783333417035688,0.1228898058035551,-0.028387744336456532,-0.2619636066243042,-0.10706007758406605,-0.013737120175841886,-0.0267761273437838,0.002407785222657346,-1.3508588512383883,0,0,0,0
-1.352758985965807,1.0337957758423402,1.6972242489546359,-0.8488694840497367,0.34509995575477365,-0.06542763424787344,-0.41521282156733613,0.016250356039099467,0.20132111948563622,0.00847369275139075,0.24287236372133034,-1.5203283772661005,0,0,0,0
-1.352758985965807,1.0337957758423402,1.8561365563501628,-0.6486885688134068,0.08712334310329112,-0.05028553537451723,-0.2933399947538162,-1.381792736169769,-1.346374932705104,-1.4181407407368476,-1.286355077715313,-1.473144479489855,0,0,0,0
-1.352758985965807,1.0337957758423402,1.6177680952568723,-0.7327472215316925,0.2989270026573091,-0.0758311783175943,-0.145590729956401,-0.09448121903690825,0.06894818730819027,-0.35848464480980846,-0.06490070941485317,-1.234759622601696,0,0,0,0
-1.352758985965807,1.0337957758423402,1.8561365563501628,-0.7942746889852831,0.1473619464564187,-0.04064385402845119,-0.2210490307550488,0.0609407736706361,0.170114163725528,0.052158920141658995,0.14669298159464028,-1.2024708883013024,0,0,0,0
-1.3477677997107058,1.0337957758423402,1.5383119415591087,-0.8358707233201049,-0.015248428155023436,-0.0007672399620724424,0.12461281942345472,-0.09031449965570763,-0.05363345001018159,-0.12374457717794675,-0.23060644192162366,-1.3619017132600224,0,0,0,0
-1.3477677997107058,1.0291140235655054,1.6177680952568723,-0.8835328459954216,0.11270717670662966,-0.07499115440389499,-0.16110618899734966,-0.28962540653032726,-0.20686080194751394,-0.5416524664724807,-0.2554000357296448,-1.8177827302082108,0,0,0,0
-1.3477677997107058,1.0291140235655054,1.7766804026523992,-0.8419368116605997,0.024376406620029226,-0.06967425195966517,-0.1847020362219157,0.3452809969210979,0.4141071375023314,0.15289960819785128,0.41458536909095867,-0.559015920998245,0,0,0,0
-1.3477677997107058,1.0291140235655054,1.6177680952568723,-0.9502598177408649,0.2805391576238623,-0.08776813983845291,-0.3341427492459188,-0.7014146443253341,-0.5663171633186159,-0.9210525087867333,-0.5572448732474963,-1.6903206194668752,0,0,0,0
-1.3477677997107058,1.0291140235655054,1.5383119415591087,-0.8869991821899901,0.40572578265306397,-0.041557449124025043,-0.25120033083818216,-0.17918956723510016,0.021850212830769437,-0.17632884794716464,-0.07950039256252388,-2.1645966401019168,0,0,0,0
-1.352758985965807,1.0291140235655054,1.8561365563501628,-0.8921986864818428,0.6791472624663892,-0.0803889048005725,-0.6788611770216385,-0.4109225466637822,-0.11925514831708386,-0.30002286975247405,0.02299680617627685,-1.776648878205607,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.8561365563501628,-0.1339376439199869,0.16392332269331394,-0.08096261158934664,-0.27149198982437034,-0.44757742875128825,-0.3496441353619337,-0.6639311487657186,-0.3414284988281652,-0.0484334846883242,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.8561365563501628,-0.26739158741087354,1.2291933130414907,-0.10516095431972135,-0.7819771534167271,0.22334067617476427,0.7174079666302354,0.27557118798756786,0.7734306012033794,-0.6660540767651074,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.8561365563501628,-0.44590790143115044,0.5802086657852878,-0.06506019892626029,-0.4905921293184349,-0.28159799446344513,-0.02030709385077968,-0.23389669041540284,-0.004524255775341201,-1.0770203194995156,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.7766804026523992,-0.492703440057825,1.8156963259266647,-0.09573899417642612,-0.6749582601970298,-1.048937131851894,-0.4313990717023949,-1.0533657461168373,-0.637423311989156,-1.9252438869202066,0,0,0,0
-1.3427766134556118,1.0337957758423402,1.6177680952568723,-0.7630776632341668,1.0654070637819164,-0.060293445668717235,-0.6695218468377009,-1.4113418483622249,-1.025798664902384,-1.2058276728668877,-1.0150503952826366,-2.262270538570859,0,0,0,0
-1.3427766134556118,1.0337957758423402,1.8561365563501628,-0.15646882918468202,-0.01781690774986073,-0.06856016780828374,-0.25504275919728125,-1.0291625240266558,-1.025798664902384,-1.1912383021878896,-0.9513677452409377,0.23775474653460704,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.8561365563501628,-0.19459852732493535,0.026500606336584073,-0.07802593103175187,-0.19692191807802575,-0.47227825601308643,-0.4313990717023949,-0.7222516738614576,-0.419034877804545,-0.3556972101799705,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.8561365563501628,-0.2127967923464199,0.6104246371157064,-0.11468017752748509,-0.44213607800038224,-0.288820487026921,-0.017018205600096915,-0.6080120194205749,-0.05045430661132055,-0.5992912497641476,0,0,0,0
-1.3427766134556118,1.0291140235655054,1.6972242489546359,-0.5576972437059841,1.1100407204199116,-0.10055212655273608,-0.6985533146058148,-0.8039428631086901,-0.3834801192890633,-0.8158149815095548,-0.3638030930774963,-1.142400981780987,0,0,0,0
-1.3477677997107058,1.0244322712886742,1.1410311730702911,-0.6010264461380901,1.4718740172452158,-0.08329649857881528,-0.5855542463682513,-0.9515490904936814,-0.4269735419815226,-0.9499015370275657,-0.6155814688187854,-1.424502125657112,0,0,0,0
-1.3427766134556118,1.0244322712886742,0.9026627119770005,-0.1677344218170296,1.512776595513751,-0.04110370905503243,-0.617984132891418,-1.5888523664534548,-1.0743291481050883,-1.3253456253730582,-1.2429443094430153,-2.366633628392039,0,0,0,0
-1.3477677997107058,1.0244322712886742,0.9026627119770005,-0.8176724582986203,2.7987271909670066,-0.10418001467435697,-1.1080468454314623,-1.0347825496996563,-0.1733550131757769,-0.6424485573599852,-0.16269099494302106,-1.3838181025262113,0,0,0,0
-1.3477677997107058,1.0244322712886742,-0.6070042082805065,-0.3029215334052005,4.4719456415020655,-0.13408110170415474,-1.3674619564097987,-1.1071077140210361,0.08734726388416501,-0.5762712279922436,0.13732172702163165,-2.4081047949117442,0,0,0,0
-1.3477677997107058,1.0244322712886742,1.1410311730702911,-0.9797236753946971,0.46464522667314284,-0.04465370108034825,-0.33923218190990256,-0.12829220006235773,0.09645581617955859,-0.0782266678611971,0.03655363729348102,-1.6697620450473374,0,0,0,0
-1.3477677997107058,1.0244322712886742,0.982118865674764,-0.9476600655949385,0.7820984278969303,-0.03368189454590693,-0.3861446136714426,0.5978480706903841,0.9611590578669009,0.7541006020228028,0.8200135735930516,-2.1465751516824367,0,0,0,0
-1.3477677997107058,1.0244322712886742,1.8561365563501628,-0.8895989343359164,1.0109173081087186,-0.015949775556536837,-0.5472534321124424,-0.30990795639131136,0.09645581617955859,0.04516958730260529,0.012740804202620177,-1.971622777620851,0,0,0,0
-1.352758985965807,1.0244322712886742,1.8561365563501628,-1.0343184704591506,-0.1983105303321669,-0.005976427136943128,-0.1647178640122937,-0.751693504740969,-0.8174866334052487,-0.6405123384273375,-0.728432158288681,-1.5549388785709608,0,0,0,0
-1.352758985965807,1.0244322712886742,1.8561365563501628,-1.072448168599404,0.6643674355078526,-0.04356549028041802,-0.4581511207415251,-1.036191265220976,-0.7713831356589188,-0.9068545674744194,-0.8070825488689548,-1.7754924070757725,0,0,0,0
-1.352758985965807,1.0244322712886742,1.8561365563501628,-1.0343184704591506,0.28873117393038106,-0.06442399045796236,-0.2623409622895755,-0.6764305897716723,-0.5373025986217789,-0.802670452944371,-0.5834553272060216,-1.6684265196248909,0,0,0,0
-1.352758985965807,1.0244322712886742,1.8561365563501628,-1.0533833195292772,0.17148543991180104,-0.00838130046827661,0.27219569377418923,-0.43046565507264406,-0.32890946124785814,-0.5892512605063037,-0.6652223832816354,-2.564137458329344,0,0,0,0
-1.352758985965807,1.0244322712886742,1.8561365563501628,-1.0967125219613834,0.4913588182803319,0.044505812786359684,-0.35021790851386786,-0.5250164514846873,-0.30443135572953695,-0.06170110549993565,-0.3638030930774963,-2.009591301086237,0,0,0,0
-1.357750172220908,1.0244322712886742,-2.1166711285380138,-1.272629083835734,0.8943975221733967,-0.13686939811943835,-1.0739223845293249,-3.4140039017703505,-3.1403928851472815,-3.357103799330895,-2.6477945125778484,-0.6873376725091296,0,0,0,0
-1.357750172220908,1.0291140235655054,1.8561365563501628,-1.136575388198921,-0.39187767681971114,-0.010407067082544453,0.2286229105042949,-0.8086878827673529,-0.9658047199686048,-0.9596556712363045,-1.0296114542081065,-0.10317193350964181,0,0,0,0
-1.357750172220908,1.0244322712886742,1.6177680952568723,-1.1426414765394157,0.01564358556308025,0.06436280429262285,0.17806574171419445,-3.6223387899208044,-3.670062306669331,-3.4765880318645896,-3.861968402370294,1.242547966860311,0,0,0,0
-1.357750172220908,1.019750519011843,1.6972242489546359,-1.0464506471401402,0.5548952858296726,0.0018783633635672304,0.3235458512483868,-1.3263403147907864,-1.1100669728050885,-1.4813268939528914,-1.6133929885701703,-2.438297888963576,0,0,0,0
-1.362741358476002,1.019750519011843,1.8561365563501628,-1.1331090520043525,-0.3090760915324374,0.01984146128685838,0.9171199174382603,-0.691582447332738,-0.805815873363433,-1.0429175611258814,-1.251517590933813,-2.042606970862747,0,0,0,0
-1.362741358476002,1.019750519011843,1.5383119415591087,-1.1556402372690475,0.09215069177939313,-0.011870416913114227,0.32195166736366776,-1.2122232342276957,-1.1692407842149672,-1.4284697437550817,-1.4955304777193699,-0.6629492036118425,0,0,0,0
-1.362741358476002,1.019750519011843,1.8561365563501628,-1.1131776188855838,-0.10518926024965304,0.015337050307108968,-0.01128871016694362,-0.947586683069668,-0.9789136034971458,-0.8424919244912344,-1.0296114542081065,-2.0737011727794252,0,0,0,0
-1.362741358476002,1.019750519011843,1.5383119415591087,-1.0611825759670563,0.452194609327462,-0.06712476956293022,-0.422957312499131,-0.4612435796512378,-0.2528365656162039,-0.48182317028929583,-0.2429473966427405,-2.581991686561408,0,0,0,0
-1.357750172220908,1.0150687667350085,1.8561365563501628,-1.088046681474962,0.3646248017249483,0.026601415140459366,0.6294607239957029,-0.925352783882255,-0.7657267807080086,-1.1205533969093964,-1.3587932354960046,-0.6508731294415415,0,0,0,0
-1.362741358476002,1.019750519011843,1.8561365563501628,-1.0559830716752037,-0.356096728974766,0.02607423097450098,0.6251017720882069,-1.7046749815366062,-1.8731840081038362,-1.913419930347852,-2.1546368282920576,-1.3079017160330024,0,0,0,0
-1.357750172220908,1.019750519011843,1.3793996341635817,-0.6729529221753862,0.2471147864667056,-0.008378717146148497,-0.3414117130112247,0.41162075043132224,0.5729839006063752,0.6564248094309165,0.5944765567201131,-2.324643718708304,0,0,0,0
-1.357750172220908,1.019750519011843,-0.2097234397916889,-1.0776476728912567,-0.24333913890705974,0.0015365817095687633,0.24987917880381777,-1.3123966675404284,-1.4168603447086185,-1.4284697437550817,-1.5585647304061414,-1.3869343889691972,0,0,0,0
-1.357750172220908,1.019750519011843,1.3793996341635817,-0.9675914987137073,1.5916609386642044,-0.09335331216528042,-0.8299938455925038,-1.0503608897201184,-0.49489112614667213,-0.8928035040504677,-0.491346115211774,-2.7034967289288776,0,0,0,0
-1.357750172220908,1.019750519011843,1.6177680952568723,-1.1426414765394157,0.42778307411804123,0.05907495079858326,0.04996895115665118,-1.186734302872405,-1.0122399596565477,-0.9450506127598093,-1.313074504207077,-1.4090492300188187,0,0,0,0
-1.357750172220908,1.019750519011843,1.3793996341635817,-1.207635280187575,1.8320703654084438,-0.048067033092551684,-1.501396150783928,-6.7526498827875505,-6.14802418705238,-5.543134675264101,-5.373666852260521,-3.0991541866548737,0,0,0,0
-1.357750172220908,1.019750519011843,-0.6864603619782701,-0.6010264461380901,-0.32153743345013125,-0.08571151391916669,0.3432240585753896,-1.2010118242463614,-1.3378115811490923,-1.8366075303890386,-1.4955304777193699,-0.7502592656547599,0,0,0,0
-1.352758985965807,1.019750519011843,-0.9248288230715607,-0.2543928266812417,2.4474271539524604,-0.12852741107100793,-1.0553958600647502,-0.6775071736952397,0.11449490051286394,-0.5273360509136779,0.14045257530731817,-2.4047701018349192,0,0,0,0
-1.352758985965807,1.019750519011843,0.5848380971859464,-0.907797199357401,-0.320806776283706,-0.06184877025478153,0.1196161809294108,0.46433653697314925,0.3849395848789061,0.12895534891663288,0.3436007767658095,-0.7797113109745082,0,0,0,0
-1.352758985965807,1.019750519011843,-0.7659165156760336,-0.8540689883415895,-0.19109347233357002,0.03971063545698468,0.16244543512394446,-0.7102156605494753,-0.7713831356589188,-0.6023565330350379,-0.8905024666783501,-2.1461789290483826,0,0,0,0
-1.357750172220908,1.019750519011843,-0.44809190088497947,-0.8176724582986203,0.00816188500139635,0.016601284502613185,-0.024157150527272284,-0.21906136928693748,-0.17703804293607642,-0.08720903546603942,-0.27218081965320967,-2.5866278284641986,0,0,0,0
-1.352758985965807,1.0150687667350085,0.7437504045814735,-0.6547546571539016,0.6669281875471085,-0.08196574796098491,-0.41068124950234686,-1.466628001583815,-1.2153442819612985,-1.605403402254795,-1.286355077715313,-1.1558853225638783,0,0,0,0
-1.352758985965807,1.019750519011843,-0.9248288230715607,-0.3843804339775599,1.5169232678500457,-0.09275795553250632,-0.9020257607354104,-1.066123394929549,-0.5325254717383932,-0.8313127885346612,-0.4331963121783295,-1.674775970874329,0,0,0,0
-1.3477677997107058,1.019750519011843,1.8561365563501628,-0.8176724582986203,0.8103303017454269,0.018987198379856244,-0.6786104478448255,-3.0367275274069185,-2.782393236112586,-2.4592157349703987,-2.671725676255523,-2.0737011727794252,0,0,0,0
-1.352758985965807,1.019750519011843,1.8561365563501628,-0.8176724582986203,1.095816496004211,-0.07431166008794157,-0.6147321466487063,-2.3966874925006154,-2.032935657751453,-2.3391876867484434,-2.0741456250921995,-1.6516756046363026,0,0,0,0
-1.352758985965807,1.019750519011843,1.8561365563501628,-0.6010264461380901,3.2349777067074057,-0.0807233866830842,-1.1877411142815062,-2.2279625408847274,-1.3124351470135198,-1.5975521818319645,-1.286355077715313,-2.579059445797541,0,0,0,0
-1.352758985965807,1.019750519011843,0.5053819434881829,-0.7630776632341668,-0.3019436916092502,-0.029591766159780816,0.07294061622256415,-1.0319695758358463,-1.1542082790612995,-1.1912383021878896,-1.1680976731244164,-1.3500646565143652,0,0,0,0
-1.352758985965807,1.019750519011843,1.8561365563501628,-0.9415939772544437,-0.44140041014186593,0.01998890038847418,0.5224935020292053,-1.3037553598032008,-1.5007027936833603,-1.4813268939528914,-1.694018982114253,-0.8107045498434554,0,0,0,0
-1.3477677997107058,1.019750519011843,0.9026627119770005,-0.7630776632341668,4.577996786502802,-0.1481868734448758,-1.2582831083642485,-1.1311056462608893,0.08124139587493849,-0.8928035040504677,-0.05765854939215325,-2.3291527997434485,0,0,0,0
-1.3477677997107058,1.019750519011843,-1.4810218989559054,-0.3843804339775599,2.818779341174443,-0.13634728935272888,-1.122591037150083,-1.1386944494266638,-0.27641060557299196,-0.9793766325777324,-0.2512366218788177,-2.653306847733621,0,0,0,0
-1.3477677997107058,1.0150687667350085,-1.4810218989559054,-0.6010264461380901,2.8538104290714617,0.01294746812888987,-1.1061036943111606,-3.954630445600251,-3.172186856820119,-2.9735251112025223,-3.1590686518610025,-2.335930124405207,0,0,0,0
-1.3477677997107058,1.0150687667350085,1.8561365563501628,2.540349396030085,1.5243173341846439,0.1529136136374168,-1.0102720531781728,-2.8105878046217767,-2.330994313156181,-1.4147151213895233,-2.105779368335809,-1.9767134665567654,0,0,0,0
-1.3477677997107058,1.0150687667350085,-1.0042849767693243,-0.3843804339775599,2.767466198339375,-0.08287177939017214,-1.0844606409491284,-0.9688569106725718,-0.11219912863522553,-0.46132078325833537,-0.12425253942443723,-1.0806226464556519,0,0,0,0
-1.352758985965807,1.0150687667350085,1.8561365563501628,-0.6010264461380901,2.925094619559579,0.6934371023505798,-1.2067942523631487,-3.0055001254739877,-2.1817863755009146,-0.2955128799378672,-2.058597355390494,-2.489059186705287,0,0,0,0
-1.352758985965807,1.0150687667350085,1.8561365563501628,-0.3843804339775599,1.6724234804610978,0.2452320185967138,-1.0530670990276367,-4.072936000191317,-3.580807025510361,-2.4014088258199915,-3.342808813266712,-2.669193047751574,0,0,0,0
-1.3477677997107058,1.0103870144581772,-0.13026728609392535,-0.1677344218170296,1.7642771858289075,-0.06674065163810257,-0.7823309645973439,-0.8895216687287099,-0.28037897804515394,-0.6080120194205749,-0.37285580486068737,-0.6308618535582394,0,0,0,0
-1.3477677997107058,1.0150687667350085,0.8232065582792369,-0.23966089785432565,2.290810802155105,-0.022059725613218808,-0.7099838085451969,-0.24217025130799197,0.5272074379439713,0.22537118946413912,0.2253433721749141,-1.3117173712469783,0,0,0,0
-1.3427766134556118,1.0150687667350085,0.5848380971859464,-0.6660202497862492,3.847174150189512,-0.15186982850015096,-1.2670832667604883,1.2689879532295842,2.4344109308572537,1.5299509475903188,2.4305006626202075,-1.1575523005267412,0,0,0,0
-1.3427766134556118,1.0244322712886742,0.18755732869712877,-0.19979803161678808,1.1618035481882534,-0.12854376739685497,-0.6200392622118723,1.0717225229549159,1.5759000950149895,0.8144172741088468,1.4990424265942441,-0.482204870461889,0,0,0,0
-1.3427766134556118,1.019750519011843,0.0286450213016017,-0.7093494522183552,1.6185724416579632,-0.08192479099577937,-0.7063697495634188,-2.4163828154051084,-1.8985604422394087,-2.3257394843009944,-2.012979678500901,-1.1607037586579063,0,0,0,0
-1.3427766134556118,1.0244322712886742,-0.527548054582743,-0.3193866303294008,2.0096677691956057,-0.13975045571870195,-1.003729166168299,0.7761506516309692,1.5110694868565084,0.7984140568608459,1.5782752541050853,-2.007831345764127,0,0,0,0
-1.3427766134556118,1.0244322712886742,0.66429425088371,-0.11920571509307083,1.3005292918265277,-0.11507214058585899,-0.6959322521172275,0.7582922169125215,1.293523395343343,0.6675490104428082,1.2437320507686493,-0.6501008031783051,0,0,0,0
-1.3377854272005107,1.019750519011843,0.0286450213016017,0.4414741643783815,1.377817373187128,-0.11818306393434592,-0.6887956687569979,1.0890127905305975,1.6594982233711948,0.9743232919302748,1.5782752541050853,-0.743703164847373,0,0,0,0
-1.3377854272005107,1.019750519011843,-0.05081113239616183,0.5766612759665524,0.9548099077163767,-0.130806646255155,-0.6267048185872321,1.383273103700275,1.8328833850465487,1.1189612141382326,1.8262147678549314,-0.21664338187269114,0,0,0,0
-1.3377854272005107,1.019750519011843,0.8232065582792369,0.26555760250403093,1.0663635261293676,-0.13137957799889033,-0.6803831471124691,-1.1710476617417922,-0.7770627200587745,-1.4388778969933924,-0.7581526922469196,-0.2786041723197374,0,0,0,0
-1.3377854272005107,1.019750519011843,1.8561365563501628,1.240464657226417,1.7087977823214904,-0.15507556779516216,-0.7733905758986844,0.06217822073569712,0.6900986504782393,-0.3090880247673186,0.5989659806957652,-0.6740650768693881,0,0,0,0
-1.3427766134556118,1.019750519011843,0.42592578979041934,1.1165431382705937,1.7198199240760226,-0.15093138221976457,-0.8678770599268719,1.3981148859534624,2.0779705513620668,1.1841204248466546,2.071260650063845,-0.4777731551758616,0,0,0,0
-1.3327942409454097,1.0244322712886742,1.8561365563501628,0.9232948954234008,-0.991426033183194,-0.029689833042106158,0.30532482762851026,-0.41268740346268007,-0.8773651137714276,-0.6937841603887838,-0.6652223832816354,0.7336128116170072,0,0,0,0
-1.3327942409454097,1.019750519011843,1.8561365563501628,0.5341986575830884,0.369559909029989,-0.14594871601111392,-0.3985239635571531,-0.020086467177949246,0.1729804380315785,-0.6251211555937674,0.1926151709472418,-0.18052181498730588,0,0,0,0
-1.3377854272005107,1.019750519011843,1.8561365563501628,0.4553395091566554,0.7336126177843816,-0.13913497463291277,-0.5105232713152357,-0.20917057442029202,0.10850797835954057,-0.6698494908147142,0.0862343846451565,-0.2489559005705906,0,0,0,0
-1.3327942409454097,1.0244322712886742,1.8561365563501628,0.5965927090853211,0.02986295636192716,-0.10201309860967216,-0.23474926547934857,0.7013220376887188,0.7852514964705892,0.3400560163387679,0.8161913288355506,0.20140705614923365,0,0,0,0
-1.3377854272005107,1.0244322712886742,-0.05081113239616183,0.15723459642376578,0.6501954341110973,-0.11317039332511403,-0.51255582791841,0.6450080162610408,0.9643940929271156,0.4096785111727353,0.9682309856393914,0.2049893516008148,0,0,0,0
-1.3377854272005107,1.0244322712886742,1.8561365563501628,0.4822036146645612,-0.16620637426957746,-0.08634102028750475,0.08061632900911252,-0.4899387674033697,-0.5325254717383932,-0.9694803603742339,-0.6155814688187854,0.8083367826725434,0,0,0,0
-1.3377854272005107,1.0244322712886742,0.2670134823948923,0.10090663326202791,1.1413429661088195,-0.12550795795425784,-0.6879041099544475,0.8213532556192883,1.3099800647189572,0.6437062505276453,1.3014174473672684,-0.6251159619077538,0,0,0,0
-1.3377854272005107,1.0244322712886742,-0.2097234397916889,0.4172098110164021,1.3533313358315564,-0.15727968947211105,-0.879452759365358,0.8728403132695122,1.4281108377962828,0.6001710820978329,1.541490367297455,-0.3482030863402143,0,0,0,0
